transaction_id,status,bank,region,hour,payment_mode,timestamp,day,month,peak_hour,failure_reason,failed_payment_mode
1825,Success,SBI,Chennai,5,UPI,2025-04-24,Saturday,March,21,,
1826,Success,ICICI,Mumbai,8,Wallet,2025-02-01,Saturday,May,12,,
1827,Success,SBI,Bengaluru,17,UPI,2025-02-17,Tuesday,January,21,,
1828,Success,PNB,Mumbai,11,Card,2025-04-03,Wednesday,February,9,,
1829,Success,AXIS,Delhi,13,Card,2025-01-16,Thursday,January,9,,
1830,Success,HDFC,Hyderabad,8,Net Banking,2025-03-04,Sunday,January,21,,
1831,Success,Kotak,Kolkata,19,Wallet,2025-01-14,Monday,May,21,,
1832,Success,Kotak,Pune,6,Net Banking,2025-01-03,Wednesday,February,21,,
1833,Failure,PNB,Kolkata,12,Wallet,2025-03-08,Saturday,April,12,Bank Server Down,Wallet
1834,Success,ICICI,Hyderabad,20,Wallet,2025-06-22,Thursday,April,21,,
1835,Failure,AXIS,Pune,8,Wallet,2025-06-07,Tuesday,April,21,Invalid UPI ID,Wallet
1836,Failure,ICICI,Mumbai,20,Wallet,2025-04-09,Thursday,June,18,Network Issue,Wallet
1837,Success,AXIS,Pune,18,UPI,2025-02-15,Thursday,January,18,,
1838,Success,BOB,Delhi,20,UPI,2025-04-23,Sunday,May,18,,
1839,Success,Kotak,Hyderabad,11,Card,2025-05-24,Tuesday,January,12,,
1840,Failure,SBI,Bengaluru,5,Net Banking,2025-05-06,Tuesday,May,18,Bank Server Down,Net Banking
1841,Failure,SBI,Pune,13,UPI,2025-04-08,Friday,March,9,Wrong PIN,UPI
1842,Success,BOB,Hyderabad,18,Wallet,2025-01-06,Wednesday,June,18,,
1843,Success,Kotak,Kolkata,22,Wallet,2025-05-22,Wednesday,March,12,,
1844,Success,AXIS,Chennai,20,Card,2025-04-19,Friday,January,12,,
1845,Failure,HDFC,Mumbai,12,UPI,2025-06-25,Friday,June,12,Network Issue,UPI
1846,Success,ICICI,Bengaluru,18,Net Banking,2025-02-08,Friday,January,18,,
1847,Success,PNB,Delhi,20,UPI,2025-04-21,Friday,April,18,,
1848,Success,PNB,Pune,9,Card,2025-02-12,Saturday,March,9,,
1849,Success,SBI,Chennai,14,Card,2025-05-02,Thursday,March,9,,
1850,Success,SBI,Kolkata,0,Net Banking,2025-06-14,Thursday,February,21,,
1851,Success,SBI,Hyderabad,15,Wallet,2025-06-27,Tuesday,April,18,,
1852,Success,HDFC,Mumbai,16,Card,2025-01-11,Friday,March,9,,
1853,Failure,PNB,Chennai,20,Net Banking,2025-03-01,Sunday,January,9,Wrong PIN,Net Banking
1854,Success,BOB,Chennai,15,Wallet,2025-01-17,Tuesday,March,18,,
1855,Success,BOB,Pune,15,UPI,2025-03-27,Sunday,January,18,,
1856,Success,HDFC,Kolkata,17,Wallet,2025-04-14,Sunday,March,21,,
1857,Success,HDFC,Delhi,22,Card,2025-06-07,Monday,April,12,,
1858,Failure,PNB,Hyderabad,2,Card,2025-06-20,Tuesday,February,9,Insufficient Balance,Card
1859,Failure,Kotak,Chennai,12,Wallet,2025-04-25,Tuesday,May,12,Insufficient Balance,Wallet
1860,Success,HDFC,Delhi,8,Wallet,2025-05-08,Saturday,January,9,,
1861,Failure,ICICI,Mumbai,15,Wallet,2025-03-12,Thursday,April,12,Network Issue,Wallet
1862,Failure,Kotak,Bengaluru,14,UPI,2025-02-08,Thursday,May,9,Insufficient Balance,UPI
1863,Success,SBI,Chennai,18,Net Banking,2025-04-04,Saturday,January,18,,
1864,Success,PNB,Kolkata,14,Wallet,2025-04-11,Sunday,May,12,,
1865,Success,Kotak,Chennai,7,Wallet,2025-01-14,Tuesday,April,21,,
1866,Success,SBI,Hyderabad,20,Wallet,2025-05-19,Wednesday,June,12,,
1867,Success,BOB,Bengaluru,12,Card,2025-05-28,Sunday,June,12,,
1868,Success,Kotak,Delhi,22,Card,2025-05-03,Monday,June,21,,
1869,Success,BOB,Bengaluru,1,Net Banking,2025-04-19,Sunday,April,9,,
1870,Success,BOB,Hyderabad,11,UPI,2025-01-25,Monday,May,12,,
1871,Success,BOB,Hyderabad,1,UPI,2025-03-01,Wednesday,February,9,,
1872,Success,AXIS,Bengaluru,4,Net Banking,2025-03-03,Tuesday,February,12,,
1873,Success,AXIS,Delhi,16,Wallet,2025-02-22,Friday,April,18,,
1874,Success,PNB,Hyderabad,17,Net Banking,2025-01-25,Tuesday,March,21,,
1875,Failure,PNB,Bengaluru,3,Card,2025-06-09,Thursday,February,12,Insufficient Balance,Card
1876,Success,PNB,Hyderabad,4,Net Banking,2025-01-02,Saturday,January,9,,
1877,Failure,Kotak,Mumbai,18,Wallet,2025-06-11,Monday,February,18,Insufficient Balance,Wallet
1878,Success,ICICI,Delhi,1,Wallet,2025-06-08,Sunday,May,9,,
1879,Success,PNB,Bengaluru,20,Wallet,2025-05-26,Friday,March,9,,
1880,Success,HDFC,Mumbai,3,Wallet,2025-06-14,Saturday,February,12,,
1881,Success,AXIS,Hyderabad,4,UPI,2025-05-07,Thursday,March,21,,
1882,Failure,HDFC,Delhi,4,Net Banking,2025-06-11,Thursday,March,18,Insufficient Balance,Net Banking
1883,Failure,PNB,Chennai,23,Wallet,2025-06-04,Friday,February,18,Wrong PIN,Wallet
1884,Failure,Kotak,Hyderabad,22,Card,2025-06-06,Saturday,April,21,Network Issue,Card
1885,Success,Kotak,Delhi,18,Net Banking,2025-03-10,Sunday,June,18,,
1886,Success,ICICI,Bengaluru,10,Card,2025-05-16,Tuesday,February,9,,
1887,Success,AXIS,Bengaluru,22,Card,2025-02-01,Wednesday,February,9,,
1888,Success,AXIS,Mumbai,12,Wallet,2025-01-04,Saturday,May,12,,
1889,Success,PNB,Chennai,15,Net Banking,2025-02-23,Friday,April,18,,
1890,Success,BOB,Hyderabad,2,UPI,2025-05-15,Thursday,January,12,,
1891,Success,Kotak,Hyderabad,3,Net Banking,2025-06-06,Thursday,June,21,,
1892,Success,HDFC,Kolkata,11,Wallet,2025-05-01,Thursday,June,12,,
1893,Failure,Kotak,Mumbai,18,Wallet,2025-03-11,Sunday,April,18,Insufficient Balance,Wallet
1894,Success,BOB,Chennai,1,UPI,2025-05-27,Wednesday,April,21,,
1895,Success,SBI,Chennai,21,UPI,2025-04-23,Thursday,April,21,,
1896,Success,HDFC,Chennai,8,UPI,2025-03-28,Friday,April,18,,
1897,Success,Kotak,Chennai,20,Card,2025-01-01,Wednesday,June,12,,
1898,Success,BOB,Mumbai,7,Card,2025-03-13,Saturday,May,9,,
1899,Success,BOB,Chennai,21,Net Banking,2025-03-21,Saturday,June,21,,
1900,Success,PNB,Mumbai,9,Card,2025-06-26,Friday,March,9,,
1901,Failure,HDFC,Mumbai,20,Card,2025-06-24,Tuesday,January,18,Daily Limit Exceeded,Card
1902,Success,PNB,Kolkata,7,Net Banking,2025-06-07,Thursday,June,21,,
1903,Success,ICICI,Chennai,14,UPI,2025-06-06,Friday,May,18,,
1904,Success,SBI,Chennai,7,Card,2025-04-19,Wednesday,February,12,,
1905,Success,HDFC,Hyderabad,6,Net Banking,2025-06-15,Friday,May,9,,
1906,Success,Kotak,Delhi,18,Wallet,2025-02-16,Tuesday,March,18,,
1907,Success,ICICI,Mumbai,16,Wallet,2025-03-17,Wednesday,February,18,,
1908,Success,SBI,Mumbai,7,Net Banking,2025-01-03,Saturday,February,21,,
1909,Success,SBI,Chennai,1,Wallet,2025-01-25,Saturday,April,9,,
1910,Success,Kotak,Delhi,12,Net Banking,2025-02-16,Saturday,January,12,,
1911,Success,ICICI,Bengaluru,9,Card,2025-02-15,Friday,May,9,,
1912,Failure,PNB,Delhi,15,Net Banking,2025-03-05,Saturday,June,12,Wrong PIN,Net Banking
1913,Success,SBI,Bengaluru,3,Card,2025-02-16,Saturday,January,12,,
1914,Failure,PNB,Chennai,15,Net Banking,2025-06-11,Tuesday,May,21,Bank Server Down,Net Banking
1915,Success,BOB,Hyderabad,6,UPI,2025-03-12,Thursday,April,18,,
1916,Success,SBI,Kolkata,14,UPI,2025-02-11,Sunday,April,12,,
1917,Success,ICICI,Hyderabad,23,Card,2025-06-28,Sunday,April,21,,
1918,Success,Kotak,Hyderabad,7,Net Banking,2025-04-27,Wednesday,April,18,,
1919,Success,HDFC,Chennai,5,Wallet,2025-06-23,Sunday,May,18,,
1920,Success,BOB,Pune,22,Net Banking,2025-04-16,Tuesday,May,12,,
1921,Success,HDFC,Hyderabad,21,Net Banking,2025-01-04,Saturday,June,21,,
1922,Success,Kotak,Delhi,8,UPI,2025-02-07,Saturday,January,12,,
1923,Failure,SBI,Mumbai,12,Wallet,2025-05-20,Thursday,May,12,Daily Limit Exceeded,Wallet
1924,Success,SBI,Mumbai,6,Net Banking,2025-04-12,Friday,June,9,,
1925,Success,PNB,Kolkata,17,Net Banking,2025-02-02,Saturday,March,21,,
1926,Success,BOB,Delhi,0,UPI,2025-04-14,Monday,May,18,,
1927,Success,SBI,Bengaluru,13,Net Banking,2025-05-21,Saturday,January,18,,
1928,Success,SBI,Kolkata,23,UPI,2025-06-25,Sunday,May,12,,
1929,Failure,SBI,Mumbai,23,UPI,2025-03-15,Saturday,March,12,Bank Server Down,UPI
1930,Success,ICICI,Mumbai,6,Net Banking,2025-02-18,Sunday,March,12,,
1931,Success,HDFC,Hyderabad,5,UPI,2025-01-09,Tuesday,March,21,,
1932,Success,PNB,Pune,4,Card,2025-01-15,Sunday,June,12,,
1933,Success,AXIS,Mumbai,14,Net Banking,2025-02-28,Monday,January,12,,
1934,Success,BOB,Bengaluru,14,UPI,2025-01-28,Sunday,May,12,,
1935,Failure,PNB,Kolkata,19,Net Banking,2025-04-02,Monday,April,18,Wrong PIN,Net Banking
1936,Success,Kotak,Delhi,14,Card,2025-06-15,Thursday,January,12,,
1937,Success,PNB,Pune,0,Net Banking,2025-01-07,Saturday,February,18,,
1938,Success,HDFC,Kolkata,13,Net Banking,2025-06-19,Monday,June,9,,
1939,Success,BOB,Mumbai,19,Card,2025-01-16,Sunday,April,9,,
1940,Success,ICICI,Mumbai,14,Wallet,2025-05-07,Thursday,January,18,,
1941,Success,AXIS,Chennai,23,Wallet,2025-03-19,Wednesday,June,12,,
1942,Success,SBI,Mumbai,18,UPI,2025-05-19,Saturday,January,18,,
1943,Success,ICICI,Pune,10,Net Banking,2025-04-05,Tuesday,June,12,,
1944,Success,BOB,Pune,18,Wallet,2025-01-14,Monday,January,18,,
1945,Success,HDFC,Bengaluru,1,Card,2025-04-16,Friday,February,12,,
1946,Success,BOB,Mumbai,2,Card,2025-04-03,Monday,May,9,,
1947,Failure,SBI,Pune,23,UPI,2025-03-16,Friday,June,12,Wrong PIN,UPI
1948,Success,SBI,Bengaluru,6,UPI,2025-02-22,Friday,June,18,,
1949,Success,PNB,Mumbai,15,UPI,2025-04-10,Monday,February,12,,
1950,Success,HDFC,Chennai,6,Wallet,2025-06-16,Saturday,January,12,,
1951,Success,ICICI,Kolkata,0,Card,2025-02-20,Saturday,June,21,,
1952,Success,Kotak,Hyderabad,0,Card,2025-01-28,Wednesday,March,18,,
1953,Success,AXIS,Delhi,3,Net Banking,2025-02-01,Saturday,February,12,,
1954,Success,PNB,Bengaluru,18,Net Banking,2025-04-12,Tuesday,January,18,,
1955,Failure,AXIS,Delhi,8,UPI,2025-02-19,Tuesday,May,18,Insufficient Balance,UPI
1956,Success,SBI,Mumbai,2,Wallet,2025-02-13,Wednesday,May,21,,
1957,Success,AXIS,Bengaluru,21,Card,2025-04-25,Sunday,January,21,,
1958,Success,ICICI,Pune,14,UPI,2025-05-27,Thursday,April,21,,
1959,Success,ICICI,Delhi,23,Wallet,2025-03-07,Monday,June,12,,
1960,Failure,ICICI,Delhi,14,Net Banking,2025-03-18,Tuesday,June,18,Invalid UPI ID,Net Banking
1961,Success,PNB,Delhi,3,Card,2025-04-10,Monday,June,18,,
1962,Success,HDFC,Kolkata,23,UPI,2025-04-05,Thursday,January,9,,
1963,Success,AXIS,Mumbai,20,Card,2025-03-19,Monday,January,21,,
1964,Success,SBI,Mumbai,10,Wallet,2025-01-10,Thursday,March,9,,
1965,Failure,PNB,Mumbai,23,Net Banking,2025-06-08,Saturday,January,18,Bank Server Down,Net Banking
1966,Failure,PNB,Mumbai,11,UPI,2025-03-19,Monday,June,12,Network Issue,UPI
1967,Success,Kotak,Bengaluru,5,Wallet,2025-02-25,Tuesday,May,9,,
1968,Success,ICICI,Bengaluru,11,Net Banking,2025-02-28,Tuesday,May,18,,
1969,Failure,ICICI,Kolkata,10,Net Banking,2025-03-17,Wednesday,February,9,Bank Server Down,Net Banking
1970,Success,BOB,Mumbai,11,Wallet,2025-02-17,Thursday,April,21,,
1971,Success,HDFC,Pune,15,Net Banking,2025-04-07,Saturday,June,18,,
1972,Success,HDFC,Bengaluru,10,Card,2025-01-13,Monday,April,12,,
1973,Success,PNB,Hyderabad,3,Card,2025-06-14,Sunday,March,12,,
1974,Success,SBI,Kolkata,5,UPI,2025-02-05,Thursday,June,21,,
1975,Success,ICICI,Mumbai,17,Net Banking,2025-03-15,Thursday,April,21,,
1976,Success,HDFC,Bengaluru,4,Net Banking,2025-05-22,Thursday,June,12,,
1977,Success,PNB,Hyderabad,12,Net Banking,2025-03-09,Saturday,June,12,,
1978,Failure,AXIS,Mumbai,0,UPI,2025-03-05,Monday,May,21,Wrong PIN,UPI
1979,Success,Kotak,Mumbai,10,UPI,2025-01-11,Thursday,January,21,,
1980,Success,SBI,Hyderabad,5,Card,2025-02-02,Saturday,April,21,,
1981,Success,AXIS,Bengaluru,22,Wallet,2025-05-18,Tuesday,April,18,,
1982,Success,HDFC,Delhi,12,UPI,2025-01-10,Monday,January,12,,
1983,Success,PNB,Hyderabad,15,Wallet,2025-03-19,Tuesday,May,18,,
1984,Failure,BOB,Bengaluru,20,Net Banking,2025-02-08,Monday,March,18,Daily Limit Exceeded,Net Banking
1985,Success,SBI,Delhi,11,Net Banking,2025-05-14,Tuesday,May,9,,
1986,Success,SBI,Mumbai,12,UPI,2025-02-21,Sunday,February,12,,
1987,Success,Kotak,Kolkata,14,Wallet,2025-01-27,Saturday,March,12,,
1988,Success,PNB,Chennai,13,Net Banking,2025-06-27,Saturday,January,21,,
1989,Success,SBI,Pune,19,UPI,2025-02-08,Saturday,February,9,,
1990,Success,AXIS,Kolkata,8,Net Banking,2025-05-09,Thursday,February,12,,
1991,Success,HDFC,Chennai,17,Card,2025-04-14,Thursday,April,9,,
1992,Success,AXIS,Delhi,20,UPI,2025-06-22,Friday,June,18,,
1993,Success,HDFC,Mumbai,11,Wallet,2025-03-24,Thursday,January,18,,
1994,Failure,ICICI,Kolkata,21,Wallet,2025-05-17,Friday,May,21,Network Issue,Wallet
1995,Success,SBI,Pune,23,Wallet,2025-06-22,Sunday,April,18,,
1996,Failure,SBI,Mumbai,18,UPI,2025-02-25,Thursday,April,18,Insufficient Balance,UPI
1997,Success,HDFC,Chennai,10,UPI,2025-02-15,Friday,February,9,,
1998,Success,SBI,Chennai,13,Card,2025-02-24,Friday,March,12,,
1999,Success,SBI,Pune,19,Net Banking,2025-02-16,Sunday,January,9,,
2000,Success,AXIS,Chennai,23,Card,2025-05-11,Thursday,March,9,,
2001,Success,AXIS,Kolkata,5,Card,2025-01-16,Monday,May,18,,
2002,Success,HDFC,Hyderabad,6,Wallet,2025-05-05,Wednesday,February,21,,
2003,Success,BOB,Pune,13,Card,2025-05-13,Wednesday,June,9,,
2004,Failure,SBI,Bengaluru,6,UPI,2025-01-23,Thursday,February,12,Wrong PIN,UPI
2005,Success,AXIS,Pune,22,Card,2025-06-18,Saturday,January,12,,
2006,Failure,HDFC,Bengaluru,9,Card,2025-02-01,Sunday,February,9,Insufficient Balance,Card
2007,Success,SBI,Pune,3,Net Banking,2025-01-24,Monday,January,18,,
2008,Success,BOB,Chennai,15,Card,2025-04-17,Friday,February,21,,
2009,Failure,PNB,Chennai,5,Net Banking,2025-01-24,Friday,January,18,Insufficient Balance,Net Banking
2010,Success,PNB,Hyderabad,8,Wallet,2025-02-03,Wednesday,January,21,,
2011,Success,BOB,Hyderabad,10,Wallet,2025-04-23,Monday,April,21,,
2012,Success,PNB,Chennai,6,Wallet,2025-06-18,Saturday,February,21,,
2013,Failure,PNB,Hyderabad,4,UPI,2025-01-11,Friday,January,12,Daily Limit Exceeded,UPI
2014,Success,Kotak,Hyderabad,4,Card,2025-03-08,Sunday,April,21,,
2015,Success,Kotak,Delhi,20,UPI,2025-01-06,Sunday,May,18,,
2016,Success,AXIS,Chennai,8,Wallet,2025-03-22,Friday,January,18,,
2017,Success,BOB,Hyderabad,16,Card,2025-03-02,Saturday,March,9,,
2018,Success,SBI,Pune,12,Net Banking,2025-02-02,Friday,May,12,,
2019,Success,Kotak,Bengaluru,19,Card,2025-06-24,Tuesday,May,21,,
2020,Success,BOB,Chennai,6,Card,2025-02-11,Thursday,May,18,,
2021,Success,SBI,Chennai,13,Net Banking,2025-04-13,Saturday,May,21,,
2022,Success,ICICI,Kolkata,12,Wallet,2025-01-01,Saturday,February,12,,
2023,Success,Kotak,Bengaluru,6,UPI,2025-01-15,Saturday,February,12,,
2024,Failure,AXIS,Kolkata,16,Net Banking,2025-02-20,Friday,April,21,Insufficient Balance,Net Banking
2025,Failure,AXIS,Delhi,13,Wallet,2025-02-24,Sunday,June,18,Invalid UPI ID,Wallet
2026,Success,ICICI,Bengaluru,10,Net Banking,2025-02-19,Monday,February,21,,
2027,Success,Kotak,Chennai,10,Card,2025-02-04,Tuesday,March,18,,
2028,Success,HDFC,Bengaluru,3,Card,2025-01-04,Friday,March,12,,
2029,Success,Kotak,Bengaluru,3,Card,2025-02-01,Sunday,June,18,,
2030,Success,AXIS,Chennai,0,Net Banking,2025-06-06,Tuesday,March,18,,
2031,Success,PNB,Hyderabad,4,Net Banking,2025-06-18,Saturday,February,9,,
2032,Success,BOB,Mumbai,16,Wallet,2025-01-22,Friday,February,21,,
2033,Success,SBI,Bengaluru,7,Card,2025-02-07,Sunday,April,18,,
2034,Failure,BOB,Delhi,5,Card,2025-02-24,Monday,June,9,Insufficient Balance,Card
2035,Success,HDFC,Hyderabad,7,Card,2025-05-10,Saturday,April,18,,
2036,Success,BOB,Mumbai,23,UPI,2025-05-24,Tuesday,February,12,,
2037,Success,AXIS,Mumbai,5,Wallet,2025-05-27,Friday,February,21,,
2038,Failure,HDFC,Kolkata,5,Wallet,2025-01-02,Wednesday,March,9,Bank Server Down,Wallet
2039,Success,HDFC,Mumbai,9,Wallet,2025-04-19,Thursday,March,9,,
2040,Success,HDFC,Chennai,22,Net Banking,2025-06-11,Saturday,March,9,,
2041,Success,PNB,Delhi,1,Card,2025-04-25,Thursday,June,12,,
2042,Success,ICICI,Kolkata,3,Card,2025-01-15,Sunday,April,12,,
2043,Failure,BOB,Kolkata,22,Wallet,2025-05-03,Saturday,April,12,Insufficient Balance,Wallet
2044,Failure,AXIS,Delhi,6,Wallet,2025-05-15,Monday,January,12,Bank Server Down,Wallet
2045,Success,HDFC,Delhi,11,UPI,2025-05-16,Tuesday,May,9,,
2046,Success,ICICI,Bengaluru,9,Card,2025-03-14,Tuesday,April,9,,
2047,Success,HDFC,Delhi,11,Net Banking,2025-05-17,Wednesday,May,21,,
2048,Success,PNB,Chennai,8,Card,2025-06-09,Thursday,April,9,,
2049,Success,BOB,Hyderabad,17,Card,2025-01-21,Thursday,May,18,,
2050,Failure,AXIS,Pune,14,UPI,2025-02-15,Tuesday,June,18,Bank Server Down,UPI
2051,Success,Kotak,Hyderabad,23,UPI,2025-03-09,Monday,January,12,,
2052,Failure,AXIS,Delhi,22,UPI,2025-06-09,Tuesday,March,21,Daily Limit Exceeded,UPI
2053,Failure,ICICI,Pune,18,UPI,2025-06-16,Saturday,April,18,Invalid UPI ID,UPI
2054,Success,AXIS,Delhi,23,UPI,2025-05-09,Monday,April,21,,
2055,Success,AXIS,Mumbai,4,Card,2025-03-01,Monday,April,12,,
2056,Success,Kotak,Pune,7,Net Banking,2025-01-16,Wednesday,March,12,,
2057,Success,ICICI,Chennai,17,Wallet,2025-02-12,Friday,May,21,,
2058,Success,PNB,Mumbai,10,UPI,2025-02-06,Friday,February,12,,
2059,Success,BOB,Chennai,18,Net Banking,2025-03-28,Monday,January,18,,
2060,Success,ICICI,Pune,1,Net Banking,2025-03-03,Tuesday,March,21,,
2061,Failure,ICICI,Bengaluru,7,Wallet,2025-02-03,Wednesday,February,9,Network Issue,Wallet
2062,Success,PNB,Pune,21,Wallet,2025-02-16,Monday,May,21,,
2063,Success,PNB,Mumbai,1,Net Banking,2025-03-22,Thursday,February,12,,
2064,Success,AXIS,Delhi,8,Net Banking,2025-01-14,Thursday,March,9,,
2065,Failure,HDFC,Kolkata,17,Card,2025-05-16,Sunday,January,12,Wrong PIN,Card
2066,Success,HDFC,Kolkata,22,Card,2025-02-06,Wednesday,February,18,,
2067,Success,PNB,Mumbai,12,UPI,2025-02-04,Thursday,April,12,,
2068,Success,AXIS,Mumbai,5,Card,2025-02-09,Tuesday,May,21,,
2069,Success,AXIS,Pune,23,Net Banking,2025-05-01,Thursday,January,9,,
2070,Success,BOB,Pune,17,Wallet,2025-05-03,Monday,June,18,,
2071,Success,Kotak,Bengaluru,0,UPI,2025-05-07,Thursday,January,18,,
2072,Success,HDFC,Bengaluru,9,UPI,2025-01-07,Monday,February,9,,
2073,Success,PNB,Kolkata,21,Net Banking,2025-03-12,Wednesday,February,21,,
2074,Success,ICICI,Bengaluru,3,Net Banking,2025-04-08,Tuesday,June,12,,
2075,Success,HDFC,Pune,6,Net Banking,2025-03-07,Wednesday,June,12,,
2076,Success,Kotak,Pune,11,Net Banking,2025-02-03,Tuesday,June,9,,
2077,Success,HDFC,Mumbai,14,UPI,2025-06-20,Friday,February,21,,
2078,Success,BOB,Bengaluru,20,UPI,2025-05-05,Saturday,May,21,,
2079,Success,AXIS,Bengaluru,1,Card,2025-01-12,Saturday,January,21,,
2080,Failure,SBI,Bengaluru,2,Wallet,2025-01-15,Saturday,January,21,Daily Limit Exceeded,Wallet
2081,Success,AXIS,Mumbai,9,Card,2025-04-03,Tuesday,June,9,,
2082,Success,SBI,Chennai,10,Card,2025-01-27,Friday,March,21,,
2083,Success,AXIS,Chennai,12,Card,2025-02-23,Thursday,May,12,,
2084,Failure,ICICI,Mumbai,4,UPI,2025-06-06,Thursday,February,9,Invalid UPI ID,UPI
2085,Success,HDFC,Hyderabad,13,Card,2025-04-07,Monday,January,21,,
2086,Success,AXIS,Pune,22,Net Banking,2025-03-24,Thursday,May,12,,
2087,Success,AXIS,Mumbai,21,Wallet,2025-02-02,Friday,January,21,,
2088,Success,ICICI,Chennai,17,Wallet,2025-06-23,Sunday,April,18,,
2089,Success,ICICI,Bengaluru,17,Wallet,2025-04-20,Sunday,January,21,,
2090,Success,AXIS,Mumbai,11,UPI,2025-02-23,Monday,February,21,,
2091,Success,Kotak,Bengaluru,7,Net Banking,2025-06-18,Saturday,June,9,,
2092,Success,AXIS,Bengaluru,15,Wallet,2025-03-10,Friday,April,9,,
2093,Success,HDFC,Chennai,23,Net Banking,2025-01-14,Tuesday,June,9,,
2094,Success,PNB,Pune,4,Card,2025-04-25,Friday,April,12,,
2095,Success,ICICI,Pune,23,Card,2025-02-10,Friday,February,21,,
2096,Success,AXIS,Hyderabad,8,Net Banking,2025-06-28,Sunday,April,9,,
2097,Failure,Kotak,Kolkata,9,UPI,2025-06-16,Friday,February,9,Daily Limit Exceeded,UPI
2098,Success,BOB,Mumbai,18,Net Banking,2025-02-27,Sunday,January,18,,
2099,Success,Kotak,Bengaluru,3,Wallet,2025-06-19,Sunday,April,12,,
2100,Failure,AXIS,Bengaluru,11,Wallet,2025-01-05,Friday,February,9,Network Issue,Wallet
2101,Success,Kotak,Pune,23,UPI,2025-03-13,Friday,March,21,,
2102,Success,BOB,Chennai,10,Wallet,2025-06-28,Thursday,January,21,,
2103,Success,SBI,Hyderabad,4,Wallet,2025-01-13,Saturday,March,21,,
2104,Failure,AXIS,Chennai,0,Wallet,2025-06-18,Saturday,February,12,Network Issue,Wallet
2105,Success,AXIS,Mumbai,12,Card,2025-02-06,Thursday,April,12,,
2106,Success,SBI,Chennai,8,UPI,2025-04-16,Friday,May,18,,
2107,Success,HDFC,Hyderabad,20,Net Banking,2025-04-11,Tuesday,February,21,,
2108,Failure,AXIS,Mumbai,3,Net Banking,2025-05-09,Tuesday,June,18,Bank Server Down,Net Banking
2109,Success,Kotak,Bengaluru,10,Wallet,2025-03-16,Monday,January,12,,
2110,Success,SBI,Mumbai,4,Card,2025-05-02,Wednesday,January,12,,
2111,Success,PNB,Hyderabad,19,Net Banking,2025-05-02,Friday,February,9,,
2112,Success,AXIS,Chennai,0,Wallet,2025-01-18,Saturday,January,21,,
2113,Success,HDFC,Pune,1,Card,2025-04-18,Tuesday,January,21,,
2114,Failure,AXIS,Delhi,16,Card,2025-04-14,Tuesday,January,9,Bank Server Down,Card
2115,Success,BOB,Chennai,2,Card,2025-06-12,Tuesday,January,18,,
2116,Failure,ICICI,Delhi,12,Card,2025-06-08,Friday,May,12,Daily Limit Exceeded,Card
2117,Success,SBI,Delhi,3,Card,2025-02-24,Thursday,April,9,,
2118,Success,ICICI,Mumbai,9,UPI,2025-04-19,Friday,January,9,,
2119,Failure,Kotak,Chennai,0,Card,2025-05-05,Monday,March,18,Insufficient Balance,Card
2120,Success,HDFC,Pune,7,Net Banking,2025-04-23,Friday,June,12,,
2121,Success,HDFC,Chennai,11,UPI,2025-03-06,Sunday,March,12,,
2122,Success,Kotak,Chennai,15,Card,2025-01-20,Thursday,January,9,,
2123,Success,ICICI,Mumbai,5,Wallet,2025-05-27,Saturday,April,21,,
2124,Success,HDFC,Mumbai,2,Net Banking,2025-04-05,Sunday,January,18,,
2125,Success,ICICI,Mumbai,16,Net Banking,2025-03-01,Monday,May,21,,
2126,Success,SBI,Hyderabad,10,Wallet,2025-06-23,Friday,May,21,,
2127,Success,AXIS,Hyderabad,7,UPI,2025-02-23,Monday,April,12,,
2128,Success,BOB,Pune,19,Wallet,2025-04-14,Thursday,June,12,,
2129,Success,SBI,Pune,11,Net Banking,2025-02-11,Monday,June,21,,
2130,Success,AXIS,Hyderabad,0,Card,2025-01-10,Sunday,April,18,,
2131,Success,BOB,Bengaluru,18,Net Banking,2025-05-13,Saturday,June,18,,
2132,Success,PNB,Pune,19,Net Banking,2025-05-20,Saturday,March,12,,
2133,Success,ICICI,Chennai,22,Card,2025-02-19,Sunday,January,9,,
2134,Success,Kotak,Hyderabad,12,Wallet,2025-04-18,Saturday,June,12,,
2135,Success,BOB,Mumbai,6,Card,2025-01-06,Thursday,May,18,,
2136,Success,Kotak,Pune,20,Wallet,2025-06-07,Sunday,April,12,,
2137,Success,ICICI,Mumbai,1,UPI,2025-02-05,Thursday,May,21,,
2138,Success,BOB,Pune,16,Wallet,2025-03-15,Sunday,June,18,,
2139,Success,PNB,Mumbai,22,UPI,2025-02-22,Wednesday,May,21,,
2140,Success,SBI,Bengaluru,12,Net Banking,2025-01-20,Sunday,May,12,,
2141,Success,ICICI,Kolkata,3,Wallet,2025-03-20,Sunday,March,18,,
2142,Success,PNB,Mumbai,15,UPI,2025-02-18,Monday,March,9,,
2143,Success,ICICI,Chennai,10,Card,2025-03-25,Sunday,March,18,,
2144,Success,Kotak,Kolkata,4,Wallet,2025-02-13,Wednesday,March,18,,
2145,Success,HDFC,Kolkata,10,Net Banking,2025-02-22,Saturday,March,21,,
2146,Success,AXIS,Kolkata,0,Card,2025-03-24,Wednesday,February,18,,
2147,Success,ICICI,Delhi,19,UPI,2025-06-01,Friday,April,9,,
2148,Success,AXIS,Pune,3,Net Banking,2025-05-09,Tuesday,June,21,,
